# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pres v_tempera v_dense v_entha
3120 13.8866 -255.083 -685.797 431.451 0.896305 -245.755
3130 13.6865 -254.949 -669.664 425.233 0.896305 -245.713
3140 13.3641 -254.602 -605.047 415.218 0.896305 -245.259
3150 12.9928 -254.446 -640.253 403.681 0.896305 -245.708
3160 13.1788 -254.51 -674.096 409.459 0.896305 -245.811
3170 12.9731 -254.685 -797.453 403.069 0.896305 -247.012
3180 13.0138 -254.686 -847.895 404.333 0.896305 -247.307
3190 12.7208 -254.419 -841.76 395.232 0.896305 -247.292
3200 12.7238 -254.123 -723.41 395.324 0.896305 -246.207
3210 12.9961 -254.297 -776.679 403.783 0.896305 -246.462
3220 13.2987 -254.93 -956.927 413.186 0.896305 -247.991
3230 14.2241 -255.254 -947.09 441.938 0.896305 -247.324
3240 13.1549 -255.054 -928.689 408.717 0.896305 -248.071
3250 12.6431 -254.812 -928.862 392.817 0.896305 -248.342
3260 11.8861 -254.527 -921.387 369.296 0.896305 -248.764
3270 11.4794 -254.373 -903.146 356.66 0.896305 -248.896
3280 12.1147 -254.66 -928.757 376.398 0.896305 -248.718
3290 12.8709 -255.181 -1021.43 399.896 0.896305 -249.098
3300 13.0101 -255.374 -1058.05 404.219 0.896305 -249.395
3310 12.4128 -255.024 -992.996 385.661 0.896305 -249.21
3320 12.5325 -254.853 -962.813 389.381 0.896305 -248.719
3330 12.8891 -255.197 -1083.35 400.458 0.896305 -249.508
3340 12.7438 -255.594 -1275.26 395.944 0.896305 -251.325
3350 13.378 -255.807 -1294.58 415.648 0.896305 -251.032
3360 13.236 -255.861 -1298.86 411.237 0.896305 -251.257
3370 13.0675 -255.586 -1154.63 406.003 0.896305 -250.192
3380 12.7883 -255.001 -907.387 397.327 0.896305 -248.243
3390 12.4987 -254.752 -799.196 388.33 0.896305 -247.565
3400 12.7355 -254.905 -793.55 395.687 0.896305 -247.443
3410 13.3537 -255.197 -790.222 414.894 0.896305 -247.095
3420 13.984 -255.366 -791.696 434.476 0.896305 -246.643
3430 13.4743 -255.211 -848.414 418.64 0.896305 -247.375
3440 12.9471 -254.945 -834.437 402.261 0.896305 -247.543
3450 12.5921 -255.034 -907.613 391.231 0.896305 -248.474
3460 13.4531 -255.771 -1109.59 417.984 0.896305 -249.692
3470 13.511 -256.291 -1296.71 419.782 0.896305 -251.398
3480 12.7275 -256.262 -1363.03 395.437 0.896305 -252.593
3490 12.1403 -255.953 -1339.2 377.194 0.896305 -252.713
3500 12.1611 -255.752 -1253.02 377.841 0.896305 -251.919
3510 13.0283 -255.774 -1108.5 404.786 0.896305 -250.113
3520 13.4889 -255.892 -1074.89 419.097 0.896305 -249.547
3530 13.7876 -255.829 -1005.32 428.375 0.896305 -248.723
3540 12.8807 -255.641 -963.721 400.199 0.896305 -249.165
3550 13.3684 -255.492 -841.284 415.351 0.896305 -247.714
3560 13.4534 -255.268 -767.08 417.993 0.896305 -246.913
3570 13.0741 -255.001 -698.26 406.207 0.896305 -246.567
3580 12.4838 -254.874 -768.368 387.866 0.896305 -247.497
3590 13.1071 -254.944 -758.48 407.233 0.896305 -246.878
3600 13.7562 -254.964 -713.432 427.399 0.896305 -245.949
3610 13.2509 -254.81 -803.595 411.7 0.896305 -246.9
3620 12.0387 -254.516 -877.166 374.039 0.896305 -248.306
3630 12.0859 -254.405 -854.851 375.504 0.896305 -248.001
3640 12.8681 -254.573 -821.465 399.807 0.896305 -247.165
3650 12.5024 -254.533 -817.095 388.446 0.896305 -247.46
3660 12.5418 -254.256 -674.824 389.669 0.896305 -246.199
3670 12.4161 -254.211 -665.397 385.765 0.896305 -246.217
3680 12.7406 -254.335 -724.611 395.847 0.896305 -246.41
3690 12.8977 -254.464 -762.051 400.726 0.896305 -246.631
3700 12.8971 -254.533 -838.816 400.709 0.896305 -247.211
3710 13.2198 -254.333 -739.946 410.734 0.896305 -246.031
3720 12.4635 -253.81 -615.367 387.236 0.896305 -245.436
3730 12.0828 -253.715 -605.014 375.407 0.896305 -245.654
3740 12.4294 -254.136 -699.649 386.176 0.896305 -246.357
3750 12.514 -254.439 -762.334 388.807 0.896305 -246.991
3760 12.585 -254.622 -809.016 391.01 0.896305 -247.413
3770 13.0478 -254.938 -870.035 405.39 0.896305 -247.672
3780 13.0189 -255.218 -979.166 404.493 0.896305 -248.706
3790 13.2629 -255.218 -940.736 412.074 0.896305 -248.207
3800 13.1105 -254.989 -923.577 407.338 0.896305 -248.017
3810 12.3429 -254.701 -987.847 383.488 0.896305 -248.923
3820 11.7341 -254.22 -943.588 364.574 0.896305 -248.757
3830 11.4093 -253.794 -878.394 354.482 0.896305 -248.222
3840 12.0841 -253.809 -847.485 375.448 0.896305 -247.358
3850 12.9819 -254.131 -872.61 403.343 0.896305 -246.948
3860 13.337 -254.263 -861.239 414.374 0.896305 -246.65
